id,u,v,key,osmid,length,name
4204,5485422011,5485422013,0,458395479,29.927,
4205,5485422011,5485422015,0,458395479,39.293,
4206,5485422012,5485422014,0,570548791,21.337,
4207,5485422012,5485422013,0,570548792,22.673,
4208,5485422014,5485422015,0,570548793,25.268,
4209,5485422015,11104998835,0,458395479,12.21,
4210,5485422016,11104998824,0,1196822945,8.122,
4211,5485422016,11104998834,0,"[1022173185, 570548794]",118.57499999999999,
4212,5485422016,11104998819,0,1196822945,17.284,
4213,5485427333,5485427334,0,570549288,84.416,
4214,5485427334,7296622445,0,109449965,21.714,Avenida Metropolitana
4215,5485432492,5485432492,0,110842781,336.443,
4216,5485432506,11014685804,0,25979534,46.678,Avenida Alfonso Ugarte
4217,5485432506,11014694605,0,570549635,9.06,
4218,5485432506,5485432508,0,"[1185806873, 570549635]",144.275,
4219,5485432509,11014685800,0,596675274,35.492,Avenida Alfonso Ugarte
4220,5485432509,5485437473,0,"[570550131, 570549636]",20.019,
4221,5485437469,5515007770,0,570550128,8.333,José María Escriba
4222,5485437469,5564782412,0,570550128,52.944,José María Escriba
4223,5485437469,5564782414,0,1138593604,8.369,
4224,5485437470,5485437471,0,570550129,25.586,
4225,5485437471,5485437489,0,570550129,43.209,
4226,5485437471,5485437472,0,570550130,114.1,
4227,5485437474,5485437475,0,570550132,48.249,
4228,5485437474,11014685801,0,570550132,9.158,
4229,5485437474,11014685803,0,596675274,69.252,Avenida Alfonso Ugarte
4230,5485437474,11014685800,0,596675274,108.973,Avenida Alfonso Ugarte
4231,5485437486,5485437487,0,570550135,79.439,
4232,5485437487,5485437489,0,570550129,41.311,
4233,5485437487,5564782414,0,"[570550129, 1138593604]",31.1,
4234,5485437488,8234754109,0,570550136,84.882,
4235,5485437489,5485437490,0,570550136,76.462,
4236,5485437489,8234754109,0,570550136,5.719,
4237,5485437491,5485437495,0,570550137,22.147,
4238,5485437493,5485437505,0,570550141,44.605,
4239,5485437493,5485437494,0,"[570550137, 1164207764]",57.518,
4240,5485437493,5485437504,0,570550137,44.626000000000005,
4241,5485437494,5564782412,0,570550128,58.919,José María Escriba
4242,5485437495,5485437504,0,570550137,49.25,
4243,5485437495,5485437498,0,570550138,121.132,
4244,5485437498,5485437498,0,"[570550139, 1164207763]",163.86899999999997,
4245,5485437503,5485437504,0,570550140,40.134,
4246,5485437507,5683448881,0,596675271,99.688,
4247,5494828045,5494828048,0,571822697,25.501,
4248,5494828045,5494828047,0,571822696,58.916,
4249,5494828045,10923437082,0,"[571822696, 1175531329]",38.522000000000006,
4250,5506893862,5506893864,0,573338688,104.45700000000001,San Miguel
4251,5506926922,5506926925,0,573343829,3.638,
4252,5506926925,5515879526,0,573343829,90.00399999999999,
4253,5515007744,5515007746,0,574599025,107.72900000000001,
4254,5515007746,8234754109,0,574606906,4.996,
4255,5515007746,5515007749,0,574599025,18.612000000000002,
4256,5515007770,5564783722,0,570550128,21.832,José María Escriba
4257,5515007770,5515007771,0,574599029,52.084,
4258,5515031767,5515031768,0,574601576,327.01700000000005,
4259,5515031807,5515031808,0,574601583,40.241,
4260,5515065948,11008090615,0,110834481,55.982,Calle Los Arrayanes
4261,5515071343,8234754109,0,574606906,120.01599999999999,
4262,5515879526,11013404014,0,109453211,11.538,Avenida Juan Vidaurrázaga
4263,5515879526,11013404025,0,109453211,118.098,Avenida Juan Vidaurrázaga
4264,5519398998,10852902201,0,1167132633,41.226,
4265,5519398998,10852902200,0,1167132633,10.616,
4266,5519398998,5519398999,0,575138349,22.081,
4267,5519398999,10852979985,0,575138354,47.019999999999996,
4268,5519398999,9768436847,0,1063439263,194.72400000000002,
4269,5519399005,10852902200,0,575138352,39.458,
4270,5519399005,10852979979,0,575138352,82.404,
4271,5519399005,10852979985,0,1167137192,36.867,
4272,5519399005,10852979981,0,1167137192,60.21000000000001,
4273,5519405649,5519405652,0,575141206,17.216,
4274,5519405649,10853083510,0,1167123871,38.721000000000004,
4275,5519405651,5519405655,0,575141202,31.751,
4276,5519405651,10852876510,0,1167123875,17.997,
4277,5519405651,10852800673,0,543967629,58.978,
4278,5519405652,5519405654,0,575141204,14.728,
4279,5519405652,5519405655,0,575141206,33.014,
4280,5519405654,5519405656,0,575141204,24.702,
4281,5519405654,5519405655,0,"[575141202, 575141198]",46.638999999999996,
4282,5529009382,5529009383,0,576467668,23.843,
4283,5529009383,11105633279,0,1196874788,14.969999999999999,
4284,5529009383,11105633246,0,1196874788,32.608000000000004,
4285,5529009388,5693662481,0,598184522,107.425,
4286,5529009393,5693662479,0,437693414,16.444,
4287,5532164236,10904424554,0,103800670,113.423,Avenida Miguel Forga
4288,5532164236,11013403906,0,1185064311,7.313,
4289,5532164236,10859133119,0,1185064311,14.259,
4290,5532164237,11013403913,0,576911493,29.965,
4291,5532164237,11013393196,0,576911493,4.24,
4292,5532164237,11013393198,0,1185634982,12.766,
4293,5532164237,5532164238,0,"[1185635000, 1185634998, 1185634999]",161.876,
4294,5532164238,11013403918,0,576911493,21.834,
4295,5532164238,11013393154,0,"[576911493, 1185064310]",12.926,
4296,5533915110,5533915111,0,577206044,62.382,
4297,5533945059,5533945063,0,577207798,112.71000000000001,
4298,5534090493,7567924951,0,1270964365,25.412,Óvalo Miguel Grau
4299,5564782412,5564782413,0,581646284,19.997,
4300,5564782413,5564782415,0,581646284,22.475,
4301,5564782413,5564782415,1,581646285,33.574999999999996,
4302,5564782414,5564782415,0,581646284,23.336,
4303,5564783722,5564783729,0,581646286,14.605,
4304,5564783729,5564783729,0,581646287,37.345,
4305,5564783752,5564783753,0,581646290,10.885,
4306,5564783753,11014685799,0,596675274,11.629,Avenida Alfonso Ugarte
4307,5564797422,5564797423,0,581647931,11.001,
4308,5564797423,11014685799,0,596675274,13.858,Avenida Alfonso Ugarte
4309,5564797423,11014702232,0,596675274,26.747,Avenida Alfonso Ugarte
4310,5567504393,5567504394,0,582026092,36.787,
4311,5567504473,8732426026,0,"[1164231049, 582026108]",37.181,
4312,5608000245,5608297351,2,524544799,157.154,
4313,5608000245,5608297351,0,524545074,71.151,Calle Los Arrayanes
4314,5608297351,11002060891,0,524545074,48.477,Calle Los Arrayanes
4315,5633141587,5633141590,0,536176772,5.276,
4316,5633141587,5633141607,0,536176772,44.155,
4317,5633141587,5633141589,0,589925452,21.082,
4318,5633141590,5633141591,0,589925453,27.668,
4319,5633141607,5633141608,0,589925459,7.766,
4320,5633142524,5633142529,0,589925463,36.129,
4321,5633142524,5633142530,0,404955676,62.007000000000005,Internacional
4322,5633142526,5633142527,0,589925463,43.827000000000005,
4323,5633142526,5633142530,0,404955676,25.615,Internacional
4324,5633142527,5633142529,0,589925463,18.82,
4325,5633142529,5633142530,0,589925467,35.472,
4326,5633164536,11117170675,0,589926374,16.553,
4327,5633164536,5633164537,0,589926374,10.588000000000001,
4328,5633802133,5633802136,0,247757245,18.174,
4329,5633802133,5633802134,0,589984330,13.015,
4330,5633802134,5633802137,0,589984332,4.956,
4331,5633802134,5633802135,0,589984332,14.336,
4332,5633802135,5633802138,0,247757244,25.834,
4333,5633802136,5633802137,0,589984332,8.386,
4334,5633802137,5633802138,0,589984334,17.944,
4335,5683447612,11014861193,0,596675276,28.12,Avenida Alfonso Ugarte
4336,5683448880,5683448881,0,596675258,14.365,
4337,5683448898,10827530921,0,"[596675261, 596675262, 596675263]",80.497,
4338,5693662478,11105633261,0,1196874789,8.475,
4339,5693662478,11105633284,0,1196874795,25.881,
4340,5693662478,11105633275,0,437693414,28.383000000000003,
4341,5693662478,11105633276,0,437693414,33.446999999999996,
4342,5693662479,5693662481,0,598184522,10.744,
4343,5693662481,11105633246,0,1196874788,8.859,
4344,5693662481,11105633280,0,1196874791,10.497,
4345,5700757484,7134418451,0,599074157,0.941,
4346,5700757485,7134418451,0,599074157,57.706,
4347,5703156631,5703156632,0,599458696,90.11500000000001,
4348,5703156632,11008708938,0,198379201,20.764,Avenida Jesús
4349,5703156655,5703156657,0,198723466,9.783,Avenida los Incas
4350,5703156657,5703156658,0,538636619,12.099,
4351,5703278329,10992522526,0,296109670,42.455,
4352,5706237517,7289403370,0,596675274,58.169,Avenida Alfonso Ugarte
4353,5706237517,5706237824,0,599940584,60.233999999999995,
4354,5706237517,9874758595,0,596675274,7.637,Avenida Alfonso Ugarte
4355,5706237829,9874758595,0,1076887119,152.52800000000002,
4356,5706252892,7105690910,0,391458075,17.478,Avenida Parra
4357,5706252892,5706252893,0,599942005,8.021,
4358,5706252892,11007837175,0,391458075,71.157,Avenida Parra
4359,5706252893,10907453564,0,599942003,73.165,Avenida Parra
4360,5706252893,5706252894,0,760634175,44.708,
4361,5706252893,7105690911,0,599942003,17.319,Avenida Parra
4362,5706253121,5706253122,0,599942012,8.06,
4363,5706253121,5706253143,0,198354871,144.964,Avenida Parra
4364,5706253122,5706253144,0,426617868,144.955,Avenida Parra
4365,5706253122,11007798917,0,426617868,12.886,Avenida Parra
4366,5706253143,5706253144,0,"[599942016, 1174923794, 1174923795]",7.355,
4367,5706253143,5706253145,0,198354871,139.772,Avenida Parra
4368,5706253145,5706253146,0,599942017,7.628,
4369,5706253145,6405224186,0,198354871,13.532,Avenida Parra
4370,5706253146,10917123601,0,1174906916,21.04,
4371,5706258297,5706258298,0,"[1174923801, 1174923802, 599942710]",15.998999999999999,
4372,5706258297,5706258309,0,"[599942715, 599942710]",10.42,
4373,5706258297,5706258303,0,354696529,126.459,Avenida Tacna y Arica
4374,5706258298,5706258304,0,354696931,125.214,Avenida Tacna y Arica
4375,5706258303,5706258304,0,"[599942712, 1174923804, 1174923805]",14.336,
4376,5706258309,5706258310,0,599942715,18.912,
4377,5706258310,5706260325,0,599942716,6.64,
4378,5706258310,5706258312,0,599942716,26.884,
4379,5706258311,5706258312,0,599942716,12.27,
4380,5706258312,5706260323,0,599942720,11.268,
4381,5706258320,5706260326,0,599942716,2.481,
4382,5706260321,5706260326,0,599942719,12.119,
4383,5706260321,5706260322,0,599942717,19.482000000000003,
4384,5706260321,5706260323,0,599942717,34.926,
4385,5706260322,5706260325,0,599942718,10.3,
4386,5706260322,5706260323,0,599942717,14.793000000000001,
4387,5706260325,5706260326,0,599942716,33.541000000000004,
4388,5706313119,5706313120,0,599946335,30.159,
4389,5750156950,5750156951,0,606485531,4.059,
4390,5750156951,5750156952,0,606485531,16.676,
4391,5750184827,8302191869,0,570474816,43.872,Avenida Venezuela
4392,5750184827,5750184828,0,"[606488451, 989753925, 989753926]",13.168,
4393,5750184828,5750185273,0,606488522,8.485,
4394,5750184829,5750185273,0,606488453,13.936,
4395,5750184829,5750184879,0,606488453,26.624,
4396,5750184829,5750185275,0,606488468,55.292,
4397,5750184831,5750184832,0,606488453,16.347,
4398,5750184831,5750185272,0,606488453,43.471000000000004,
4399,5750184831,5750184834,0,606488455,138.47299999999998,
4400,5750184832,5750184878,0,"[558925026, 573343827]",176.46,"['Calle Manzanitos', 'Calle El Palomar']"
4401,5750184878,5750184879,0,606488453,26.933999999999997,
4402,5750184878,9410661621,0,1020324145,67.816,
4403,5750184879,5750184880,0,606488466,67.275,
4404,5750184882,5750185275,0,606488468,21.854,
4405,5750185271,5750185272,0,606488453,49.658,
4406,5750185271,5750185273,0,606488453,51.494,
4407,5750185274,5750185275,0,606488524,11.8,
4408,5750200843,7286479557,0,110815238,31.679,Avenida Venezuela
4409,5750200843,5750200844,0,"[780357256, 780357257, 606489705]",14.336,
4410,5750200843,7286479561,0,110815238,22.213,Avenida Venezuela
4411,5750200846,5750200847,0,"[780357258, 780357259, 606489706]",21.424,
4412,5750200846,7286479557,0,110815238,29.239,Avenida Venezuela
4413,5750210238,11013404019,0,1186051038,6.032,
4414,5750210238,11013404017,0,"[1186051034, 1186051035, 606490342]",18.662,
4415,5750210238,5750210239,0,606490342,11.98,
4416,5750210239,11013404016,0,110827517,28.223,
4417,5777920044,11001873360,0,610050915,66.805,
4418,5777920044,11100213193,0,110826283,86.321,Calle Nicolás de Piérola
4419,5793942733,5793942737,0,612020113,56.51100000000001,
4420,5793954766,8236634839,0,458554566,42.657,
4421,5799864237,9675524298,0,612775791,41.5,
4422,5824299745,11013393154,0,1185064310,3.778,
4423,5824299745,11013393153,0,227667738,5.908,Avenida Pedro P. Diaz
4424,5846388120,11099677677,0,402767403,2.95,Octavio Muñoz Najar
4425,5846388120,5846388121,0,618547946,147.596,
4426,5866620454,10885697599,0,354690700,44.620999999999995,Avenida García de Carbajal
4427,5866620454,5866620455,0,"[1184525520, 620989956, 1186070589]",22.503999999999998,
4428,5927921105,6314219626,0,"[943143840, 674234425, 674234426, 627924577]",405.737,
4429,5967787214,5967787216,0,25979656,55.853,Fernandini
4430,5967787214,5967787215,0,1185084976,136.543,
4431,5967787215,7296622441,0,632011782,58.69200000000001,
4432,5967787215,5967787216,0,1185084976,147.00199999999998,
4433,6016050244,6016050244,0,"[1185757011, 558924231]",60.35600000000001,
4434,6061568164,6061568168,0,42551431,4.804,Pasaje Violin
4435,6061568164,6061568167,0,644545186,23.291,
4436,6061568501,11087456610,0,1194532038,9.578,
4437,6277601219,6277601220,0,670344105,27.692,
4438,6277601219,9675524298,0,612775791,65.50800000000001,
4439,6277601604,6327629812,0,"[670344178, 564383061]",138.173,
4440,6292531033,6292531033,0,1195624300,51.1,
4441,6292531038,6292531051,0,404430599,77.591,
4442,6292531038,6292531045,0,671961513,132.219,
4443,6292531042,6292531042,0,671961514,107.83999999999999,
4444,6292531042,6292531051,0,671961515,86.986,
4445,6314219626,8733232137,0,943157102,110.778,
4446,6325106789,6325106789,0,"[675395641, 675676444]",192.358,
4447,6327629803,11117197646,0,675676445,117.27300000000001,
4448,6327629812,8236626504,0,675676445,252.993,
4449,6327629812,6327629820,0,675676446,274.673,
4450,6405224186,11007798919,0,198354871,23.449,Avenida Parra
4451,6654482298,6654482301,0,708183017,10.022,
4452,6654482301,6654482304,0,708183018,7.07,
4453,6654482301,6654482302,0,708183018,13.74,
4454,6654482302,6654482303,0,708183016,3.058,
4455,6654482316,6654482337,0,708183023,10.867,
4456,6654482318,6654482319,0,708183022,3.004,
4457,6654482318,6654482320,0,"[708183022, 708183024, 708183025, 708183026, 708183027, 708183028]",17.372,
4458,6654482318,6654482320,1,"[708183029, 708183030]",22.675,
4459,6654482320,6654482337,0,708183023,2.222,
4460,6654482320,6654482332,0,"[708183032, 708183031]",10.953000000000001,
4461,6654482332,6654482333,0,708183033,12.6,
4462,6654482332,6654482335,0,"[708183032, 708183034, 708183035]",50.041,
4463,6654482335,6654482361,0,404960005,1.571,
4464,6654482337,8234749369,0,"[708183037, 708183038, 708183039]",82.417,
4465,6654482337,6654482382,0,708183042,39.65,
4466,6654482361,6654482363,2,"[404960003, 708183044]",32.034,
4467,6654482361,6654482363,3,"[404960003, 708183044]",183.46900000000002,
4468,6654482363,6654482378,0,708183041,20.736,
4469,6654482363,6654482382,0,"[1164208400, 404960002]",5.635,
4470,6654482378,6654482378,0,708183041,126.66199999999999,
4471,6654482382,8236620905,0,708183042,274.01400000000007,
4472,6654501997,6654502004,0,"[708185080, 1164208401]",60.72,
4473,6734034534,6734034535,0,716994576,29.279,
4474,6734047815,6734047816,0,716994867,62.447,
4475,6734047830,6734047839,0,716995324,35.735,
4476,6742797346,10853104286,0,400478010,12.509,
4477,6742797346,11086442967,0,717955825,23.304,
4478,6742797347,11086442967,0,717955825,16.114,
4479,6742797351,6742797352,0,717955827,26.5,
4480,7105673921,11009127067,0,198370724,102.936,Avenida Salaverry
4481,7105673921,7105673922,0,"[1171486224, 760637217, 1171486225]",11.531,
4482,7105673922,11009127068,0,198370720,100.515,Avenida Salaverry
4483,7105673923,11014003540,0,198370722,7.518,Avenida Mariscal Cáceres
4484,7105673923,7105673924,0,"[760637218, 1171486222, 1171486223]",11.5,
4485,7105677075,7289403375,0,25979534,40.485,Avenida Alfonso Ugarte
4486,7105677075,7154758745,0,766072573,13.638,
4487,7105690910,7105690911,0,760634640,7.842,
4488,7105789186,7105789187,0,760645328,19.439,
4489,7112683822,7112683824,0,356841216,58.669,Juan del la Torre
4490,7112683824,10997907541,0,1184264092,17.829,
4491,7154758743,7154758745,0,766072573,16.69,
4492,7221094354,11019063249,0,"[404414973, 1186364815]",28.276999999999997,
4493,7221094354,11019063240,0,"[1186410486, 1186364813, 1186364814, 1186364815]",27.858999999999998,
4494,7286442136,7286479558,0,780357247,1.957,
4495,7286442136,7286479561,0,"[780357248, 780357249, 780357247]",16.134,
4496,7286442136,7286479568,0,"[780357250, 780357254, 780357255]",46.744,
4497,7286479554,7286479557,0,"[780357244, 780357245, 780357246]",15.100999999999999,
4498,7286479561,7286479568,0,110815238,28.213,Avenida Venezuela
4499,7286481696,7286481706,0,780357184,153.49499999999998,
4500,7286481706,7286481789,0,"[780357184, 780357193, 780357194, 1173370332, 1173370333]",535.748,
4501,7286481706,7286481713,0,780357185,28.661,
4502,7289377529,7289377533,0,"[780611430, 780611431]",57.13799999999999,
4503,7289403367,7289403369,0,"[780615704, 780615703]",52.786,
4504,7289403369,7289494699,0,25979534,72.524,Avenida Alfonso Ugarte
4505,7289403369,7289403370,0,780615704,10.416,
4506,7289403369,11007739451,0,25979534,259.079,Avenida Alfonso Ugarte
4507,7289403370,10910636427,0,596675274,258.516,Avenida Alfonso Ugarte
